example_id,label,seq_len,layer_0_h0_max_lifetime,layer_0_h0_total_persistence,layer_0_h1_max_lifetime,layer_0_h1_total_persistence,layer_0_h1_max_birth,layer_0_h1_max_death,layer_1_h0_max_lifetime,layer_1_h0_total_persistence,layer_1_h1_max_lifetime,layer_1_h1_total_persistence,layer_1_h1_max_birth,layer_1_h1_max_death,layer_2_h0_max_lifetime,layer_2_h0_total_persistence,layer_2_h1_max_lifetime,layer_2_h1_total_persistence,layer_2_h1_max_birth,layer_2_h1_max_death,layer_3_h0_max_lifetime,layer_3_h0_total_persistence,layer_3_h1_max_lifetime,layer_3_h1_total_persistence,layer_3_h1_max_birth,layer_3_h1_max_death,layer_4_h0_max_lifetime,layer_4_h0_total_persistence,layer_4_h1_max_lifetime,layer_4_h1_total_persistence,layer_4_h1_max_birth,layer_4_h1_max_death,layer_5_h0_max_lifetime,layer_5_h0_total_persistence,layer_5_h1_max_lifetime,layer_5_h1_total_persistence,layer_5_h1_max_birth,layer_5_h1_max_death,layer_6_h0_max_lifetime,layer_6_h0_total_persistence,layer_6_h1_max_lifetime,layer_6_h1_total_persistence,layer_6_h1_max_birth,layer_6_h1_max_death,layer_7_h0_max_lifetime,layer_7_h0_total_persistence,layer_7_h1_max_lifetime,layer_7_h1_total_persistence,layer_7_h1_max_birth,layer_7_h1_max_death,layer_8_h0_max_lifetime,layer_8_h0_total_persistence,layer_8_h1_max_lifetime,layer_8_h1_total_persistence,layer_8_h1_max_birth,layer_8_h1_max_death,layer_9_h0_max_lifetime,layer_9_h0_total_persistence,layer_9_h1_max_lifetime,layer_9_h1_total_persistence,layer_9_h1_max_birth,layer_9_h1_max_death,layer_10_h0_max_lifetime,layer_10_h0_total_persistence,layer_10_h1_max_lifetime,layer_10_h1_total_persistence,layer_10_h1_max_birth,layer_10_h1_max_death,layer_11_h0_max_lifetime,layer_11_h0_total_persistence,layer_11_h1_max_lifetime,layer_11_h1_total_persistence,layer_11_h1_max_birth,layer_11_h1_max_death,layer_12_h0_max_lifetime,layer_12_h0_total_persistence,layer_12_h1_max_lifetime,layer_12_h1_total_persistence,layer_12_h1_max_birth,layer_12_h1_max_death,layer_13_h0_max_lifetime,layer_13_h0_total_persistence,layer_13_h1_max_lifetime,layer_13_h1_total_persistence,layer_13_h1_max_birth,layer_13_h1_max_death,layer_14_h0_max_lifetime,layer_14_h0_total_persistence,layer_14_h1_max_lifetime,layer_14_h1_total_persistence,layer_14_h1_max_birth,layer_14_h1_max_death,layer_15_h0_max_lifetime,layer_15_h0_total_persistence,layer_15_h1_max_lifetime,layer_15_h1_total_persistence,layer_15_h1_max_birth,layer_15_h1_max_death,layer_16_h0_max_lifetime,layer_16_h0_total_persistence,layer_16_h1_max_lifetime,layer_16_h1_total_persistence,layer_16_h1_max_birth,layer_16_h1_max_death,layer_17_h0_max_lifetime,layer_17_h0_total_persistence,layer_17_h1_max_lifetime,layer_17_h1_total_persistence,layer_17_h1_max_birth,layer_17_h1_max_death,layer_18_h0_max_lifetime,layer_18_h0_total_persistence,layer_18_h1_max_lifetime,layer_18_h1_total_persistence,layer_18_h1_max_birth,layer_18_h1_max_death,layer_19_h0_max_lifetime,layer_19_h0_total_persistence,layer_19_h1_max_lifetime,layer_19_h1_total_persistence,layer_19_h1_max_birth,layer_19_h1_max_death,layer_20_h0_max_lifetime,layer_20_h0_total_persistence,layer_20_h1_max_lifetime,layer_20_h1_total_persistence,layer_20_h1_max_birth,layer_20_h1_max_death,layer_21_h0_max_lifetime,layer_21_h0_total_persistence,layer_21_h1_max_lifetime,layer_21_h1_total_persistence,layer_21_h1_max_birth,layer_21_h1_max_death,layer_22_h0_max_lifetime,layer_22_h0_total_persistence,layer_22_h1_max_lifetime,layer_22_h1_total_persistence,layer_22_h1_max_birth,layer_22_h1_max_death,layer_23_h0_max_lifetime,layer_23_h0_total_persistence,layer_23_h1_max_lifetime,layer_23_h1_total_persistence,layer_23_h1_max_birth,layer_23_h1_max_death,layer_24_h0_max_lifetime,layer_24_h0_total_persistence,layer_24_h1_max_lifetime,layer_24_h1_total_persistence,layer_24_h1_max_birth,layer_24_h1_max_death,layer_25_h0_max_lifetime,layer_25_h0_total_persistence,layer_25_h1_max_lifetime,layer_25_h1_total_persistence,layer_25_h1_max_birth,layer_25_h1_max_death,layer_26_h0_max_lifetime,layer_26_h0_total_persistence,layer_26_h1_max_lifetime,layer_26_h1_total_persistence,layer_26_h1_max_birth,layer_26_h1_max_death,layer_27_h0_max_lifetime,layer_27_h0_total_persistence,layer_27_h1_max_lifetime,layer_27_h1_total_persistence,layer_27_h1_max_birth,layer_27_h1_max_death
35,grounded,120,0.9927955865859985,103.54906266927719,0.04417389631271362,0.7556686997413635,0.950351357460022,0.9945252537727356,1.0,119.0,0.0,0.0,0.0,0.0,1.0,119.0,0.0,0.0,0.0,0.0,1.0,119.0,0.0,0.0,0.0,0.0,1.0,119.0,0.0,0.0,0.0,0.0,1.0,119.0,0.0,0.0,0.0,0.0,1.0,119.0,0.0,0.0,0.0,0.0,1.0,119.0,0.0,0.0,0.0,0.0,1.0,119.0,0.0,0.0,0.0,0.0,1.0,119.0,0.0,0.0,0.0,0.0,1.0,119.0,0.0,0.0,0.0,0.0,1.0,119.0,0.0,0.0,0.0,0.0,1.0,119.0,0.0,0.0,0.0,0.0,1.0,119.0,0.0,0.0,0.0,0.0,1.0,119.0,0.0,0.0,0.0,0.0,1.0,119.0,0.0,0.0,0.0,0.0,1.0,119.0,0.0,0.0,0.0,0.0,1.0,119.0,0.0,0.0,0.0,0.0,1.0,119.0,0.0,0.0,0.0,0.0,1.0,119.0,0.0,0.0,0.0,0.0,1.0,119.0,0.0,0.0,0.0,0.0,1.0,119.0,0.0,0.0,0.0,0.0,1.0,119.0,0.0,0.0,0.0,0.0,1.0,119.0,0.0,0.0,0.0,0.0,1.0,119.0,0.0,0.0,0.0,0.0,1.0,119.0,0.0,0.0,0.0,0.0,1.0,119.0,0.0,0.0,0.0,0.0,1.0,119.0,0.0,0.0,0.0,0.0
35,hallucinated,124,1.0,106.97842162847519,0.04417389631271362,0.8682855367660522,0.950351357460022,0.9945252537727356,1.0,123.0,0.0,0.0,0.0,0.0,1.0,123.0,0.0,0.0,0.0,0.0,1.0,123.0,0.0,0.0,0.0,0.0,1.0,123.0,0.0,0.0,0.0,0.0,1.0,123.0,0.0,0.0,0.0,0.0,1.0,123.0,0.0,0.0,0.0,0.0,1.0,123.0,0.0,0.0,0.0,0.0,1.0,123.0,0.0,0.0,0.0,0.0,1.0,123.0,0.0,0.0,0.0,0.0,1.0,123.0,0.0,0.0,0.0,0.0,1.0,123.0,0.0,0.0,0.0,0.0,1.0,123.0,0.0,0.0,0.0,0.0,1.0,123.0,0.0,0.0,0.0,0.0,1.0,123.0,0.0,0.0,0.0,0.0,1.0,123.0,0.0,0.0,0.0,0.0,1.0,123.0,0.0,0.0,0.0,0.0,1.0,123.0,0.0,0.0,0.0,0.0,1.0,123.0,0.0,0.0,0.0,0.0,1.0,123.0,0.0,0.0,0.0,0.0,1.0,123.0,0.0,0.0,0.0,0.0,1.0,123.0,0.0,0.0,0.0,0.0,1.0,123.0,0.0,0.0,0.0,0.0,1.0,123.0,0.0,0.0,0.0,0.0,1.0,123.0,0.0,0.0,0.0,0.0,1.0,123.0,0.0,0.0,0.0,0.0,1.0,123.0,0.0,0.0,0.0,0.0,1.0,123.0,0.0,0.0,0.0,0.0
36,grounded,145,0.9964509010314941,130.0892698764801,0.03947490453720093,0.687881588935852,0.9524208903312683,0.9918957948684692,1.0,144.0,0.0,0.0,0.0,0.0,1.0,144.0,0.0,0.0,0.0,0.0,1.0,144.0,0.0,0.0,0.0,0.0,1.0,144.0,0.0,0.0,0.0,0.0,1.0,144.0,0.0,0.0,0.0,0.0,1.0,144.0,0.0,0.0,0.0,0.0,1.0,144.0,0.0,0.0,0.0,0.0,1.0,144.0,0.0,0.0,0.0,0.0,1.0,144.0,0.0,0.0,0.0,0.0,1.0,144.0,0.0,0.0,0.0,0.0,1.0,144.0,0.0,0.0,0.0,0.0,1.0,144.0,0.0,0.0,0.0,0.0,1.0,144.0,0.0,0.0,0.0,0.0,1.0,144.0,0.0,0.0,0.0,0.0,1.0,144.0,0.0,0.0,0.0,0.0,1.0,144.0,0.0,0.0,0.0,0.0,1.0,144.0,0.0,0.0,0.0,0.0,1.0,144.0,0.0,0.0,0.0,0.0,1.0,144.0,0.0,0.0,0.0,0.0,1.0,144.0,0.0,0.0,0.0,0.0,1.0,144.0,0.0,0.0,0.0,0.0,1.0,144.0,0.0,0.0,0.0,0.0,1.0,144.0,0.0,0.0,0.0,0.0,1.0,144.0,0.0,0.0,0.0,0.0,1.0,144.0,0.0,0.0,0.0,0.0,1.0,144.0,0.0,0.0,0.0,0.0,1.0,144.0,0.0,0.0,0.0,0.0
36,hallucinated,157,1.0,140.95124381780624,0.03947490453720093,0.7410556674003601,0.9524208903312683,0.9918957948684692,1.0,156.0,0.0,0.0,0.0,0.0,1.0,156.0,0.0,0.0,0.0,0.0,1.0,156.0,0.0,0.0,0.0,0.0,1.0,156.0,0.0,0.0,0.0,0.0,1.0,156.0,0.0,0.0,0.0,0.0,1.0,156.0,0.0,0.0,0.0,0.0,1.0,156.0,0.0,0.0,0.0,0.0,1.0,156.0,0.0,0.0,0.0,0.0,1.0,156.0,0.0,0.0,0.0,0.0,1.0,156.0,0.0,0.0,0.0,0.0,1.0,156.0,0.0,0.0,0.0,0.0,1.0,156.0,0.0,0.0,0.0,0.0,1.0,156.0,0.0,0.0,0.0,0.0,1.0,156.0,0.0,0.0,0.0,0.0,1.0,156.0,0.0,0.0,0.0,0.0,1.0,156.0,0.0,0.0,0.0,0.0,1.0,156.0,0.0,0.0,0.0,0.0,1.0,156.0,0.0,0.0,0.0,0.0,1.0,156.0,0.0,0.0,0.0,0.0,1.0,156.0,0.0,0.0,0.0,0.0,1.0,156.0,0.0,0.0,0.0,0.0,1.0,156.0,0.0,0.0,0.0,0.0,1.0,156.0,0.0,0.0,0.0,0.0,1.0,156.0,0.0,0.0,0.0,0.0,1.0,156.0,0.0,0.0,0.0,0.0,1.0,156.0,0.0,0.0,0.0,0.0,1.0,156.0,0.0,0.0,0.0,0.0
37,grounded,75,0.9754788875579834,62.789704859256744,0.054207682609558105,0.756183922290802,0.9227120876312256,0.9769197702407837,1.0,74.0,0.0,0.0,0.0,0.0,1.0,74.0,0.0,0.0,0.0,0.0,1.0,74.0,0.0,0.0,0.0,0.0,1.0,74.0,0.0,0.0,0.0,0.0,1.0,74.0,0.0,0.0,0.0,0.0,1.0,74.0,0.0,0.0,0.0,0.0,1.0,74.0,0.0,0.0,0.0,0.0,1.0,74.0,0.0,0.0,0.0,0.0,1.0,74.0,0.0,0.0,0.0,0.0,1.0,74.0,0.0,0.0,0.0,0.0,1.0,74.0,0.0,0.0,0.0,0.0,1.0,74.0,0.0,0.0,0.0,0.0,1.0,74.0,0.0,0.0,0.0,0.0,1.0,74.0,0.0,0.0,0.0,0.0,1.0,74.0,0.0,0.0,0.0,0.0,1.0,74.0,0.0,0.0,0.0,0.0,1.0,74.0,0.0,0.0,0.0,0.0,1.0,74.0,0.0,0.0,0.0,0.0,1.0,74.0,0.0,0.0,0.0,0.0,1.0,74.0,0.0,0.0,0.0,0.0,1.0,74.0,0.0,0.0,0.0,0.0,1.0,74.0,0.0,0.0,0.0,0.0,1.0,74.0,0.0,0.0,0.0,0.0,1.0,74.0,0.0,0.0,0.0,0.0,1.0,74.0,0.0,0.0,0.0,0.0,1.0,74.0,0.0,0.0,0.0,0.0,1.0,74.0,0.0,0.0,0.0,0.0
37,hallucinated,81,1.0,68.28304153680801,0.054207682609558105,0.793677568435669,0.9227120876312256,0.9769197702407837,1.0,80.0,0.0,0.0,0.0,0.0,1.0,80.0,0.0,0.0,0.0,0.0,1.0,80.0,0.0,0.0,0.0,0.0,1.0,80.0,0.0,0.0,0.0,0.0,1.0,80.0,0.0,0.0,0.0,0.0,1.0,80.0,0.0,0.0,0.0,0.0,1.0,80.0,0.0,0.0,0.0,0.0,1.0,80.0,0.0,0.0,0.0,0.0,1.0,80.0,0.0,0.0,0.0,0.0,1.0,80.0,0.0,0.0,0.0,0.0,1.0,80.0,0.0,0.0,0.0,0.0,1.0,80.0,0.0,0.0,0.0,0.0,1.0,80.0,0.0,0.0,0.0,0.0,1.0,80.0,0.0,0.0,0.0,0.0,1.0,80.0,0.0,0.0,0.0,0.0,1.0,80.0,0.0,0.0,0.0,0.0,1.0,80.0,0.0,0.0,0.0,0.0,1.0,80.0,0.0,0.0,0.0,0.0,1.0,80.0,0.0,0.0,0.0,0.0,1.0,80.0,0.0,0.0,0.0,0.0,1.0,80.0,0.0,0.0,0.0,0.0,1.0,80.0,0.0,0.0,0.0,0.0,1.0,80.0,0.0,0.0,0.0,0.0,1.0,80.0,0.0,0.0,0.0,0.0,1.0,80.0,0.0,0.0,0.0,0.0,1.0,80.0,0.0,0.0,0.0,0.0,1.0,80.0,0.0,0.0,0.0,0.0
38,grounded,202,0.9975547194480896,176.56427305936813,0.055926620960235596,1.4590445160865784,0.9304294586181641,0.9863560795783997,1.0,201.0,0.0,0.0,0.0,0.0,1.0,201.0,0.0,0.0,0.0,0.0,1.0,201.0,0.0,0.0,0.0,0.0,1.0,201.0,0.0,0.0,0.0,0.0,1.0,201.0,0.0,0.0,0.0,0.0,1.0,201.0,0.0,0.0,0.0,0.0,1.0,201.0,0.0,0.0,0.0,0.0,1.0,201.0,0.0,0.0,0.0,0.0,1.0,201.0,0.0,0.0,0.0,0.0,1.0,201.0,0.0,0.0,0.0,0.0,1.0,201.0,0.0,0.0,0.0,0.0,1.0,201.0,0.0,0.0,0.0,0.0,1.0,201.0,0.0,0.0,0.0,0.0,1.0,201.0,0.0,0.0,0.0,0.0,1.0,201.0,0.0,0.0,0.0,0.0,1.0,201.0,0.0,0.0,0.0,0.0,1.0,201.0,0.0,0.0,0.0,0.0,1.0,201.0,0.0,0.0,0.0,0.0,1.0,201.0,0.0,0.0,0.0,0.0,1.0,201.0,0.0,0.0,0.0,0.0,1.0,201.0,0.0,0.0,0.0,0.0,1.0,201.0,0.0,0.0,0.0,0.0,1.0,201.0,0.0,0.0,0.0,0.0,1.0,201.0,0.0,0.0,0.0,0.0,1.0,201.0,0.0,0.0,0.0,0.0,1.0,201.0,0.0,0.0,0.0,0.0,1.0,201.0,0.0,0.0,0.0,0.0
38,hallucinated,229,1.0,199.8976274728775,0.055926620960235596,2.007831573486328,0.9304294586181641,0.9863560795783997,1.0,228.0,0.0,0.0,0.0,0.0,1.0,228.0,0.0,0.0,0.0,0.0,1.0,228.0,0.0,0.0,0.0,0.0,1.0,228.0,0.0,0.0,0.0,0.0,1.0,228.0,0.0,0.0,0.0,0.0,1.0,228.0,0.0,0.0,0.0,0.0,1.0,228.0,0.0,0.0,0.0,0.0,1.0,228.0,0.0,0.0,0.0,0.0,1.0,228.0,0.0,0.0,0.0,0.0,1.0,228.0,0.0,0.0,0.0,0.0,1.0,228.0,0.0,0.0,0.0,0.0,1.0,228.0,0.0,0.0,0.0,0.0,1.0,228.0,0.0,0.0,0.0,0.0,1.0,228.0,0.0,0.0,0.0,0.0,1.0,228.0,0.0,0.0,0.0,0.0,1.0,228.0,0.0,0.0,0.0,0.0,1.0,228.0,0.0,0.0,0.0,0.0,1.0,228.0,0.0,0.0,0.0,0.0,1.0,228.0,0.0,0.0,0.0,0.0,1.0,228.0,0.0,0.0,0.0,0.0,1.0,228.0,0.0,0.0,0.0,0.0,1.0,228.0,0.0,0.0,0.0,0.0,1.0,228.0,0.0,0.0,0.0,0.0,1.0,228.0,0.0,0.0,0.0,0.0,1.0,228.0,0.0,0.0,0.0,0.0,1.0,228.0,0.0,0.0,0.0,0.0,1.0,228.0,0.0,0.0,0.0,0.0
39,grounded,155,0.9956820607185364,136.66375696659088,0.0552520751953125,1.3684942722320557,0.9332591891288757,0.9885112643241882,1.0,154.0,0.0,0.0,0.0,0.0,1.0,154.0,0.0,0.0,0.0,0.0,1.0,154.0,0.0,0.0,0.0,0.0,1.0,154.0,0.0,0.0,0.0,0.0,1.0,154.0,0.0,0.0,0.0,0.0,1.0,154.0,0.0,0.0,0.0,0.0,1.0,154.0,0.0,0.0,0.0,0.0,1.0,154.0,0.0,0.0,0.0,0.0,1.0,154.0,0.0,0.0,0.0,0.0,1.0,154.0,0.0,0.0,0.0,0.0,1.0,154.0,0.0,0.0,0.0,0.0,1.0,154.0,0.0,0.0,0.0,0.0,1.0,154.0,0.0,0.0,0.0,0.0,1.0,154.0,0.0,0.0,0.0,0.0,1.0,154.0,0.0,0.0,0.0,0.0,1.0,154.0,0.0,0.0,0.0,0.0,1.0,154.0,0.0,0.0,0.0,0.0,1.0,154.0,0.0,0.0,0.0,0.0,1.0,154.0,0.0,0.0,0.0,0.0,1.0,154.0,0.0,0.0,0.0,0.0,1.0,154.0,0.0,0.0,0.0,0.0,1.0,154.0,0.0,0.0,0.0,0.0,1.0,154.0,0.0,0.0,0.0,0.0,1.0,154.0,0.0,0.0,0.0,0.0,1.0,154.0,0.0,0.0,0.0,0.0,1.0,154.0,0.0,0.0,0.0,0.0,1.0,154.0,0.0,0.0,0.0,0.0
39,hallucinated,199,1.0,176.32618236541748,0.0552520751953125,1.6955390572547913,0.9332591891288757,0.9885112643241882,1.0,198.0,0.0,0.0,0.0,0.0,1.0,198.0,0.0,0.0,0.0,0.0,1.0,198.0,0.0,0.0,0.0,0.0,1.0,198.0,0.0,0.0,0.0,0.0,1.0,198.0,0.0,0.0,0.0,0.0,1.0,198.0,0.0,0.0,0.0,0.0,1.0,198.0,0.0,0.0,0.0,0.0,1.0,198.0,0.0,0.0,0.0,0.0,1.0,198.0,0.0,0.0,0.0,0.0,1.0,198.0,0.0,0.0,0.0,0.0,1.0,198.0,0.0,0.0,0.0,0.0,1.0,198.0,0.0,0.0,0.0,0.0,1.0,198.0,0.0,0.0,0.0,0.0,1.0,198.0,0.0,0.0,0.0,0.0,1.0,198.0,0.0,0.0,0.0,0.0,1.0,198.0,0.0,0.0,0.0,0.0,1.0,198.0,0.0,0.0,0.0,0.0,1.0,198.0,0.0,0.0,0.0,0.0,1.0,198.0,0.0,0.0,0.0,0.0,1.0,198.0,0.0,0.0,0.0,0.0,1.0,198.0,0.0,0.0,0.0,0.0,1.0,198.0,0.0,0.0,0.0,0.0,1.0,198.0,0.0,0.0,0.0,0.0,1.0,198.0,0.0,0.0,0.0,0.0,1.0,198.0,0.0,0.0,0.0,0.0,1.0,198.0,0.0,0.0,0.0,0.0,1.0,198.0,0.0,0.0,0.0,0.0
40,grounded,173,0.9928745031356812,151.84575980901718,0.04204583168029785,0.9563598036766052,0.9498802423477173,0.9919260740280151,1.0,172.0,0.0,0.0,0.0,0.0,1.0,172.0,0.0,0.0,0.0,0.0,1.0,172.0,0.0,0.0,0.0,0.0,1.0,172.0,0.0,0.0,0.0,0.0,1.0,172.0,0.0,0.0,0.0,0.0,1.0,172.0,0.0,0.0,0.0,0.0,1.0,172.0,0.0,0.0,0.0,0.0,1.0,172.0,0.0,0.0,0.0,0.0,1.0,172.0,0.0,0.0,0.0,0.0,1.0,172.0,0.0,0.0,0.0,0.0,1.0,172.0,0.0,0.0,0.0,0.0,1.0,172.0,0.0,0.0,0.0,0.0,1.0,172.0,0.0,0.0,0.0,0.0,1.0,172.0,0.0,0.0,0.0,0.0,1.0,172.0,0.0,0.0,0.0,0.0,1.0,172.0,0.0,0.0,0.0,0.0,1.0,172.0,0.0,0.0,0.0,0.0,1.0,172.0,0.0,0.0,0.0,0.0,1.0,172.0,0.0,0.0,0.0,0.0,1.0,172.0,0.0,0.0,0.0,0.0,1.0,172.0,0.0,0.0,0.0,0.0,1.0,172.0,0.0,0.0,0.0,0.0,1.0,172.0,0.0,0.0,0.0,0.0,1.0,172.0,0.0,0.0,0.0,0.0,1.0,172.0,0.0,0.0,0.0,0.0,1.0,172.0,0.0,0.0,0.0,0.0,1.0,172.0,0.0,0.0,0.0,0.0
40,hallucinated,190,1.0,167.28592491149902,0.04204583168029785,1.0991469025611877,0.9498802423477173,0.9919260740280151,1.0,189.0,0.0,0.0,0.0,0.0,1.0,189.0,0.0,0.0,0.0,0.0,1.0,189.0,0.0,0.0,0.0,0.0,1.0,189.0,0.0,0.0,0.0,0.0,1.0,189.0,0.0,0.0,0.0,0.0,1.0,189.0,0.0,0.0,0.0,0.0,1.0,189.0,0.0,0.0,0.0,0.0,1.0,189.0,0.0,0.0,0.0,0.0,1.0,189.0,0.0,0.0,0.0,0.0,1.0,189.0,0.0,0.0,0.0,0.0,1.0,189.0,0.0,0.0,0.0,0.0,1.0,189.0,0.0,0.0,0.0,0.0,1.0,189.0,0.0,0.0,0.0,0.0,1.0,189.0,0.0,0.0,0.0,0.0,1.0,189.0,0.0,0.0,0.0,0.0,1.0,189.0,0.0,0.0,0.0,0.0,1.0,189.0,0.0,0.0,0.0,0.0,1.0,189.0,0.0,0.0,0.0,0.0,1.0,189.0,0.0,0.0,0.0,0.0,1.0,189.0,0.0,0.0,0.0,0.0,1.0,189.0,0.0,0.0,0.0,0.0,1.0,189.0,0.0,0.0,0.0,0.0,1.0,189.0,0.0,0.0,0.0,0.0,1.0,189.0,0.0,0.0,0.0,0.0,1.0,189.0,0.0,0.0,0.0,0.0,1.0,189.0,0.0,0.0,0.0,0.0,1.0,189.0,0.0,0.0,0.0,0.0
41,grounded,164,0.996420681476593,145.23946470022202,0.050235629081726074,1.0807209014892578,0.9451590180397034,0.9953946471214294,1.0,163.0,0.0,0.0,0.0,0.0,1.0,163.0,0.0,0.0,0.0,0.0,1.0,163.0,0.0,0.0,0.0,0.0,1.0,163.0,0.0,0.0,0.0,0.0,1.0,163.0,0.0,0.0,0.0,0.0,1.0,163.0,0.0,0.0,0.0,0.0,1.0,163.0,0.0,0.0,0.0,0.0,1.0,163.0,0.0,0.0,0.0,0.0,1.0,163.0,0.0,0.0,0.0,0.0,1.0,163.0,0.0,0.0,0.0,0.0,1.0,163.0,0.0,0.0,0.0,0.0,1.0,163.0,0.0,0.0,0.0,0.0,1.0,163.0,0.0,0.0,0.0,0.0,1.0,163.0,0.0,0.0,0.0,0.0,1.0,163.0,0.0,0.0,0.0,0.0,1.0,163.0,0.0,0.0,0.0,0.0,1.0,163.0,0.0,0.0,0.0,0.0,1.0,163.0,0.0,0.0,0.0,0.0,1.0,163.0,0.0,0.0,0.0,0.0,1.0,163.0,0.0,0.0,0.0,0.0,1.0,163.0,0.0,0.0,0.0,0.0,1.0,163.0,0.0,0.0,0.0,0.0,1.0,163.0,0.0,0.0,0.0,0.0,1.0,163.0,0.0,0.0,0.0,0.0,1.0,163.0,0.0,0.0,0.0,0.0,1.0,163.0,0.0,0.0,0.0,0.0,1.0,163.0,0.0,0.0,0.0,0.0
41,hallucinated,172,1.0,152.86082917451859,0.050235629081726074,1.1075316667556763,0.9451590180397034,0.9953946471214294,1.0,171.0,0.0,0.0,0.0,0.0,1.0,171.0,0.0,0.0,0.0,0.0,1.0,171.0,0.0,0.0,0.0,0.0,1.0,171.0,0.0,0.0,0.0,0.0,1.0,171.0,0.0,0.0,0.0,0.0,1.0,171.0,0.0,0.0,0.0,0.0,1.0,171.0,0.0,0.0,0.0,0.0,1.0,171.0,0.0,0.0,0.0,0.0,1.0,171.0,0.0,0.0,0.0,0.0,1.0,171.0,0.0,0.0,0.0,0.0,1.0,171.0,0.0,0.0,0.0,0.0,1.0,171.0,0.0,0.0,0.0,0.0,1.0,171.0,0.0,0.0,0.0,0.0,1.0,171.0,0.0,0.0,0.0,0.0,1.0,171.0,0.0,0.0,0.0,0.0,1.0,171.0,0.0,0.0,0.0,0.0,1.0,171.0,0.0,0.0,0.0,0.0,1.0,171.0,0.0,0.0,0.0,0.0,1.0,171.0,0.0,0.0,0.0,0.0,1.0,171.0,0.0,0.0,0.0,0.0,1.0,171.0,0.0,0.0,0.0,0.0,1.0,171.0,0.0,0.0,0.0,0.0,1.0,171.0,0.0,0.0,0.0,0.0,1.0,171.0,0.0,0.0,0.0,0.0,1.0,171.0,0.0,0.0,0.0,0.0,1.0,171.0,0.0,0.0,0.0,0.0,1.0,171.0,0.0,0.0,0.0,0.0
42,grounded,162,0.995081901550293,145.77900618314743,0.036825358867645264,0.7548585534095764,0.9509742259979248,0.9877995848655701,1.0,161.0,0.0,0.0,0.0,0.0,1.0,161.0,0.0,0.0,0.0,0.0,1.0,161.0,0.0,0.0,0.0,0.0,1.0,161.0,0.0,0.0,0.0,0.0,1.0,161.0,0.0,0.0,0.0,0.0,1.0,161.0,0.0,0.0,0.0,0.0,1.0,161.0,0.0,0.0,0.0,0.0,1.0,161.0,0.0,0.0,0.0,0.0,1.0,161.0,0.0,0.0,0.0,0.0,1.0,161.0,0.0,0.0,0.0,0.0,1.0,161.0,0.0,0.0,0.0,0.0,1.0,161.0,0.0,0.0,0.0,0.0,1.0,161.0,0.0,0.0,0.0,0.0,1.0,161.0,0.0,0.0,0.0,0.0,1.0,161.0,0.0,0.0,0.0,0.0,1.0,161.0,0.0,0.0,0.0,0.0,1.0,161.0,0.0,0.0,0.0,0.0,1.0,161.0,0.0,0.0,0.0,0.0,1.0,161.0,0.0,0.0,0.0,0.0,1.0,161.0,0.0,0.0,0.0,0.0,1.0,161.0,0.0,0.0,0.0,0.0,1.0,161.0,0.0,0.0,0.0,0.0,1.0,161.0,0.0,0.0,0.0,0.0,1.0,161.0,0.0,0.0,0.0,0.0,1.0,161.0,0.0,0.0,0.0,0.0,1.0,161.0,0.0,0.0,0.0,0.0,1.0,161.0,0.0,0.0,0.0,0.0
42,hallucinated,179,1.0,160.98484581708908,0.036825358867645264,0.8459745645523071,0.9509742259979248,0.9877995848655701,1.0,178.0,0.0,0.0,0.0,0.0,1.0,178.0,0.0,0.0,0.0,0.0,1.0,178.0,0.0,0.0,0.0,0.0,1.0,178.0,0.0,0.0,0.0,0.0,1.0,178.0,0.0,0.0,0.0,0.0,1.0,178.0,0.0,0.0,0.0,0.0,1.0,178.0,0.0,0.0,0.0,0.0,1.0,178.0,0.0,0.0,0.0,0.0,1.0,178.0,0.0,0.0,0.0,0.0,1.0,178.0,0.0,0.0,0.0,0.0,1.0,178.0,0.0,0.0,0.0,0.0,1.0,178.0,0.0,0.0,0.0,0.0,1.0,178.0,0.0,0.0,0.0,0.0,1.0,178.0,0.0,0.0,0.0,0.0,1.0,178.0,0.0,0.0,0.0,0.0,1.0,178.0,0.0,0.0,0.0,0.0,1.0,178.0,0.0,0.0,0.0,0.0,1.0,178.0,0.0,0.0,0.0,0.0,1.0,178.0,0.0,0.0,0.0,0.0,1.0,178.0,0.0,0.0,0.0,0.0,1.0,178.0,0.0,0.0,0.0,0.0,1.0,178.0,0.0,0.0,0.0,0.0,1.0,178.0,0.0,0.0,0.0,0.0,1.0,178.0,0.0,0.0,0.0,0.0,1.0,178.0,0.0,0.0,0.0,0.0,1.0,178.0,0.0,0.0,0.0,0.0,1.0,178.0,0.0,0.0,0.0,0.0
